2024-06-17 12:41:30,927 DEBUG   SenderThread:32575 [sender.py:send():379] send: history
2024-06-17 12:41:30,928 DEBUG   SenderThread:32575 [sender.py:send_request():406] send_request: summary_record
2024-06-17 12:41:30,928 INFO    SenderThread:32575 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-06-17 12:41:31,008 DEBUG   HandlerThread:32575 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-17 12:41:31,120 INFO    Thread-12 :32575 [dir_watcher.py:_on_file_created():271] file/dir created: ddpm-Market-384-128-120epoch/wandb/run-20240617_124119-je57coiw/files/wandb-summary.json
2024-06-17 12:41:31,222 DEBUG   HandlerThread:32575 [handler.py:handle_request():158] handle_request: partial_history
2024-06-17 12:41:31,223 DEBUG   HandlerThread:32575 [handler.py:handle_request():158] handle_request: partial_history
2024-06-17 12:41:31,224 DEBUG   SenderThread:32575 [sender.py:send():379] send: history
2024-06-17 12:41:31,225 DEBUG   SenderThread:32575 [sender.py:send_request():406] send_request: summary_record
2024-06-17 12:41:31,225 INFO    SenderThread:32575 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-06-17 12:41:31,228 DEBUG   HandlerThread:32575 [handler.py:handle_request():158] handle_request: partial_history
2024-06-17 12:41:31,230 DEBUG   SenderThread:32575 [sender.py:send():379] send: history
2024-06-17 12:41:31,230 DEBUG   SenderThread:32575 [sender.py:send_request():406] send_request: summary_record
2024-06-17 12:41:31,230 INFO    SenderThread:32575 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-06-17 12:41:31,526 DEBUG   HandlerThread:32575 [handler.py:handle_request():158] handle_request: partial_history
2024-06-17 12:41:31,527 DEBUG   HandlerThread:32575 [handler.py:handle_request():158] handle_request: partial_history
2024-06-17 12:41:31,528 DEBUG   SenderThread:32575 [sender.py:send():379] send: history
2024-06-17 12:41:31,528 DEBUG   SenderThread:32575 [sender.py:send_request():406] send_request: summary_record
2024-06-17 12:41:31,529 INFO    SenderThread:32575 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-06-17 12:41:31,530 DEBUG   HandlerThread:32575 [handler.py:handle_request():158] handle_request: partial_history
2024-06-17 12:41:31,531 DEBUG   SenderThread:32575 [sender.py:send():379] send: history
2024-06-17 12:41:31,531 DEBUG   SenderThread:32575 [sender.py:send_request():406] send_request: summary_record
2024-06-17 12:41:31,532 INFO    SenderThread:32575 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-06-17 12:41:31,666 DEBUG   HandlerThread:32575 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-17 12:41:31,827 DEBUG   HandlerThread:32575 [handler.py:handle_request():158] handle_request: partial_history
2024-06-17 12:41:31,829 DEBUG   SenderThread:32575 [sender.py:send():379] send: history
2024-06-17 12:41:31,829 DEBUG   HandlerThread:32575 [handler.py:handle_request():158] handle_request: partial_history
2024-06-17 12:41:31,830 DEBUG   SenderThread:32575 [sender.py:send_request():406] send_request: summary_record
2024-06-17 12:41:31,831 DEBUG   HandlerThread:32575 [handler.py:handle_request():158] handle_request: partial_history
2024-06-17 12:41:31,831 INFO    SenderThread:32575 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-06-17 12:41:31,832 DEBUG   SenderThread:32575 [sender.py:send():379] send: history
2024-06-17 12:41:31,833 DEBUG   SenderThread:32575 [sender.py:send_request():406] send_request: summary_record
2024-06-17 12:41:31,833 INFO    SenderThread:32575 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-06-17 12:41:31,840 INFO    Thread-25 :32575 [dir_watcher.py:_on_file_modified():288] file/dir modified: /workspace/train_ddpm/wandb/run-20240617_124124-b7aybw2x/files/wandb-summary.json
2024-06-17 12:41:32,008 DEBUG   HandlerThread:32575 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-17 12:41:32,121 INFO    Thread-12 :32575 [dir_watcher.py:_on_file_modified():288] file/dir modified: ddpm-Market-384-128-120epoch/wandb/run-20240617_124119-je57coiw/files/wandb-summary.json
2024-06-17 12:41:32,129 DEBUG   HandlerThread:32575 [handler.py:handle_request():158] handle_request: partial_history
2024-06-17 12:41:32,130 DEBUG   HandlerThread:32575 [handler.py:handle_request():158] handle_request: partial_history
2024-06-17 12:41:32,131 DEBUG   SenderThread:32575 [sender.py:send():379] send: history
2024-06-17 12:41:32,131 DEBUG   SenderThread:32575 [sender.py:send_request():406] send_request: summary_record
2024-06-17 12:41:32,132 INFO    SenderThread:32575 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-06-17 12:41:32,133 DEBUG   HandlerThread:32575 [handler.py:handle_request():158] handle_request: partial_history
2024-06-17 12:41:32,134 DEBUG   SenderThread:32575 [sender.py:send():379] send: history
2024-06-17 12:41:32,135 DEBUG   SenderThread:32575 [sender.py:send_request():406] send_request: summary_record
2024-06-17 12:41:32,135 INFO    SenderThread:32575 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-06-17 12:41:32,431 DEBUG   HandlerThread:32575 [handler.py:handle_request():158] handle_request: partial_history
2024-06-17 12:41:32,432 DEBUG   HandlerThread:32575 [handler.py:handle_request():158] handle_request: partial_history
2024-06-17 12:41:32,433 DEBUG   SenderThread:32575 [sender.py:send():379] send: history
2024-06-17 12:41:32,433 DEBUG   SenderThread:32575 [sender.py:send_request():406] send_request: summary_record
2024-06-17 12:41:32,434 INFO    SenderThread:32575 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-06-17 12:41:32,436 DEBUG   HandlerThread:32575 [handler.py:handle_request():158] handle_request: partial_history
2024-06-17 12:41:32,438 DEBUG   SenderThread:32575 [sender.py:send():379] send: history
2024-06-17 12:41:32,438 DEBUG   SenderThread:32575 [sender.py:send_request():406] send_request: summary_record
2024-06-17 12:41:32,440 INFO    SenderThread:32575 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-06-17 12:41:32,667 DEBUG   HandlerThread:32575 [handler.py:handle_request():158] handle_request: internal_messages
